"";"ccode2";"year";"month";"varmag";"sdmag";"memag";"EthAl";"date"
"434";230;1982;10;NA;NA;NA;".4164629999999999";"1991"
"435";230;2015;12;37,3770739064857;6,11367924465176;6,73076923076923;".4164629999999999";"1991"
"436";230;1986;6;NA;NA;NA;".4164629999999999";"1991"
"437";230;2004;3;36,1613876319759;6,01343393012478;6,73076923076923;".4164629999999999";"1991"
"438";230;1996;3;NA;NA;NA;".4164629999999999";"1991"
"439";230;2016;6;37,8084464555053;6,14885732925275;6,73076923076923;".4164629999999999";"1991"
"440";235;1987;7;NA;NA;NA;".0467573696145123";"1998"
"441";235;2009;9;NA;NA;NA;".0467573696145123";"1998"
"442";235;1979;12;NA;NA;NA;".0467573696145123";"1998"
"443";235;2011;6;NA;NA;NA;".0467573696145123";"1998"
"444";235;2002;3;NA;NA;NA;".0467573696145123";"1998"
"445";235;1991;10;NA;NA;NA;".0467573696145123";"1998"
"446";235;1975;4;NA;NA;NA;".0467573696145123";"1998"
"447";235;1980;10;NA;NA;NA;".0467573696145123";"1998"
"448";235;1985;10;NA;NA;NA;".0467573696145123";"1998"
"449";235;1995;10;NA;NA;NA;".0467573696145123";"1998"
"450";235;1999;10;NA;NA;NA;".0467573696145123";"1998"
"451";235;2005;2;NA;NA;NA;".0467573696145123";"1998"
"452";235;1983;4;NA;NA;NA;".0467573696145123";"1998"
"453";235;2015;10;137,307359307359;11,7178222937267;10,4545454545455;".0467573696145123";"1998"
"454";235;1976;4;NA;NA;NA;".0467573696145123";"1998"
"455";260;1953;9;0;0;1;".1682020000000001";"1997"
"456";260;2013;9;0;0;1;".1682020000000001";"1997"
"457";260;2005;9;0;0;1;".1682020000000001";"1997"
"458";260;2002;9;0;0;1;".1682020000000001";"1997"
"459";260;1980;10;0;0;1;".1682020000000001";"1997"
"460";260;1990;12;0;0;1;".1682020000000001";"1997"
"461";260;1965;9;0;0;1;".1682020000000001";"1997"
"462";260;1987;1;0;0;1;".1682020000000001";"1997"
"463";260;1998;9;0;0;1;".1682020000000001";"1997"
"464";260;1969;9;0;0;1;".1682020000000001";"1997"
"465";260;2009;9;0;0;1;".1682020000000001";"1997"
"466";260;1994;10;0;0;1;".1682020000000001";"1997"
"467";260;1972;11;0;0;1;".1682020000000001";"1997"
"468";260;1983;3;0;0;1;".1682020000000001";"1997"
"469";260;1949;8;0;0;1;".1682020000000001";"1997"
"470";260;1976;10;0;0;1;".1682020000000001";"1997"
"471";260;1961;9;0;0;1;".1682020000000001";"1997"
"472";260;1957;9;0;0;1;".1682020000000001";"1997"
"473";290;1991;10;6,91891891891892;2,63038379688572;10,5675675675676;".1183395341893348";"1998"
"474";290;2001;9;7,22560975609756;2,68804943334336;11,219512195122;".1183395341893348";"1998"
"475";290;1993;9;NA;NA;NA;".1183395341893348";"1998"
"476";290;2005;9;6,77560975609756;2,60300014523579;11,219512195122;".1183395341893348";"1998"
"477";290;1997;9;12,7643288084465;3,57272008537564;7,51923076923077;".1183395341893348";"1998"
"478";290;2011;10;7,02560975609756;2,65058668149102;11,219512195122;".1183395341893348";"1998"
"479";290;2007;10;6,77560975609756;2,60300014523579;11,219512195122;".1183395341893348";"1998"
"480";290;2015;10;7,02560975609756;2,65058668149102;11,219512195122;".1183395341893348";"1998"
"481";305;1959;5;NA;NA;NA;".1067761823104126";"1998"
"482";305;1994;10;NA;NA;NA;".1067761823104126";"1998"
"483";305;1983;4;NA;NA;NA;".1067761823104126";"1998"
"484";305;1962;11;NA;NA;NA;".1067761823104126";"1998"
"485";305;1949;10;NA;NA;NA;".1067761823104126";"1998"
"486";305;1979;5;NA;NA;NA;".1067761823104126";"1998"
"487";305;1953;2;NA;NA;NA;".1067761823104126";"1998"
"488";305;1999;10;NA;NA;NA;".1067761823104126";"1998"
"489";305;1956;5;NA;NA;NA;".1067761823104126";"1998"
"490";305;2006;10;NA;NA;NA;".1067761823104126";"1998"
"491";305;2013;9;NA;NA;NA;".1067761823104126";"1998"
"492";305;1995;12;NA;NA;NA;".1067761823104126";"1998"
"493";305;1975;10;NA;NA;NA;".1067761823104126";"1998"
"494";305;1971;10;NA;NA;NA;".1067761823104126";"1998"
"495";305;1986;11;NA;NA;NA;".1067761823104126";"1998"
"496";305;1970;3;NA;NA;NA;".1067761823104126";"1998"
"497";305;1990;10;NA;NA;NA;".1067761823104126";"1998"
"498";305;2002;11;NA;NA;NA;".1067761823104126";"1998"
"499";305;2008;9;NA;NA;NA;".1067761823104126";"1998"
"500";305;1966;3;NA;NA;NA;".1067761823104126";"1998"
"501";310;2014;4;79,1028037383178;8,89397569922011;1,85981308411215;".1522";"1993"
"502";310;1990;3;4,9178440607012;2,21762126178056;1,51020408163265;".1522";"1993"
"503";310;2006;4;0;0;1;".1522";"1993"
"504";310;1994;5;4,90641025641026;2,21504181820801;1,53571428571429;".1522";"1993"
"505";310;2002;4;0;0;1;".1522";"1993"
"506";310;1998;5;0;0;1;".1522";"1993"
"507";310;2010;4;0;0;1;".1522";"1993"
"508";316;2010;5;41,6043956043956;6,45014694440333;14,2857142857143;".3221639999999998";"1991"
"509";316;1998;6;88;9,38083151964686;25;".3221639999999998";"1991"
"510";316;2006;6;41,4505494505495;6,4382101123332;14,2857142857143;".3221639999999998";"1991"
"511";316;2013;10;41,2967032967033;6,42625110750454;14,2857142857143;".3221639999999998";"1991"
"512";316;1996;5;78,9821428571429;8,88718981777383;25,125;".3221639999999998";"1991"
"513";316;2017;10;43,4505494505495;6,59170307663729;14,2857142857143;".3221639999999998";"1991"
"514";316;1990;6;78;8,83176086632785;24,5;".3221639999999998";"1991"
"515";316;2002;7;41,1428571428571;6,41426980589818;14,2857142857143;".3221639999999998";"1991"
"516";316;1992;6;74,2857142857143;8,61891607371335;22;".3221639999999998";"1991"
"517";317;2002;9;NA;NA;150;".2538959999999998";"1996"
"518";317;2016;3;NA;NA;150;".2538959999999998";"1996"
"519";317;1992;6;NA;NA;NA;".2538959999999998";"1996"
"520";317;2012;3;NA;NA;150;".2538959999999998";"1996"
"521";317;2006;6;NA;NA;150;".2538959999999998";"1996"
"522";317;1994;9;NA;NA;NA;".2538959999999998";"1996"
"523";317;1990;6;NA;NA;NA;".2538959999999998";"1996"
"524";317;2010;6;NA;NA;150;".2538959999999998";"1996"
"525";317;1998;9;NA;NA;150;".2538959999999998";"1996"
"526";325;1972;5;NA;NA;NA;".1145190000000001";"1983"
"527";325;2006;4;149,484615384615;12,2263901207435;23,7307692307692;".1145190000000001";"1983"
"528";325;1983;6;NA;NA;NA;".1145190000000001";"1983"
"529";325;1979;6;NA;NA;NA;".1145190000000001";"1983"
"530";325;2013;2;154,764615384615;12,4404427326609;23,7307692307692;".1145190000000001";"1983"
"531";325;2018;3;625,420832439391;25,0084152324651;2,65822784810127;".1145190000000001";"1983"
"532";325;1994;3;NA;NA;NA;".1145190000000001";"1983"
"533";325;1963;4;NA;NA;NA;".1145190000000001";"1983"
"534";325;1958;5;NA;NA;NA;".1145190000000001";"1983"
"535";325;2001;5;8,51846153846154;2,91864035784842;5,96153846153846;".1145190000000001";"1983"
"536";325;1946;6;NA;NA;NA;".1145190000000001";"1983"
"537";325;1968;5;NA;NA;NA;".1145190000000001";"1983"
"538";325;1953;6;NA;NA;NA;".1145190000000001";"1983"
"539";325;2008;4;150,204615384615;12,2557992552348;23,7307692307692;".1145190000000001";"1983"
"540";325;1948;4;NA;NA;NA;".1145190000000001";"1983"
"541";325;1976;6;NA;NA;NA;".1145190000000001";"1983"
"542";325;1987;6;NA;NA;NA;".1145190000000001";"1983"
"543";325;1996;4;NA;NA;NA;".1145190000000001";"1983"
"544";325;1992;4;NA;NA;NA;".1145190000000001";"1983"
"545";338;2017;6;0;0;5;".0414322107443801";"1996"
"546";338;1950;9;0;0;5;".0414322107443801";"1996"
"547";338;2013;3;0;0;5;".0414322107443801";"1996"
"548";338;1998;9;0;0;5;".0414322107443801";"1996"
"549";338;1955;2;0;0;5;".0414322107443801";"1996"
"550";338;1947;10;0;0;5;".0414322107443801";"1996"
"551";338;1996;10;0;0;5;".0414322107443801";"1996"
"552";338;1987;5;0;0;5;".0414322107443801";"1996"
"553";338;1953;12;0;0;5;".0414322107443801";"1996"
"554";338;1971;6;0,277777777777778;0,52704627669473;5,5;".0414322107443801";"1996"
"555";338;1976;9;0;0;5;".0414322107443801";"1996"
"556";338;1951;5;0;0;5;".0414322107443801";"1996"
"557";338;1966;3;0;0;5;".0414322107443801";"1996"
"558";338;2008;3;0;0;5;".0414322107443801";"1996"
"559";338;2003;4;0;0;5;".0414322107443801";"1996"
"560";338;1981;12;0;0;5;".0414322107443801";"1996"
"561";338;1962;2;0;0;5;".0414322107443801";"1996"
"562";338;1992;2;0;0;5;".0414322107443801";"1996"
"563";339;2009;6;NA;NA;NA;".220426";"1989"
"564";339;2013;5;NA;NA;NA;".220426";"1989"
"565";339;2001;6;0;0;1;".220426";"1989"
"566";339;2017;6;65,8787878787879;8,1165748859225;11,6666666666667;".220426";"1989"
"567";339;2005;7;0;0;1;".220426";"1989"
"568";343;2008;6;0;0;20;".5022579999999999";"1994"
"569";343;2011;6;0;0;20;".5022579999999999";"1994"
"570";343;2014;4;90,25;9,5;13,6666666666667;".5022579999999999";"1994"
"571";343;2006;7;0;0;20;".5022579999999999";"1994"
"572";343;2002;9;0;0;20;".5022579999999999";"1994"
"573";344;1992;8;53,5538461538462;7,3180493407633;1,90769230769231;".369026";"1991"
"574";344;2016;9;40,1102941176471;6,33326883352089;8,88235294117647;".369026";"1991"
"575";344;2007;11;38,875;6,23498195666996;9;".369026";"1991"
"576";344;2015;11;40,1102941176471;6,33326883352089;8,88235294117647;".369026";"1991"
"577";344;2011;12;40,1102941176471;6,33326883352089;8,88235294117647;".369026";"1991"
"578";344;2003;11;39,4338235294118;6,27963562075156;8,94117647058824;".369026";"1991"
"579";344;1990;4;0;0;1;".369026";"1991"
"580";344;2000;1;38,3958333333333;6,19643714834043;9,4375;".369026";"1991"
"581";344;1995;10;180,12268907563;13,4209794380153;3,62857142857143;".369026";"1991"
"582";346;2006;10;2,17777777777778;1,47572957474524;4,2;".630038";"1991"
"583";346;2010;10;2,17777777777778;1,47572957474524;4,2;".630038";"1991"
"584";346;2014;10;2,17777777777778;1,47572957474524;4,2;".630038";"1991"
"585";346;2002;10;1,35714285714286;1,16496474502144;3,75;".630038";"1991"
"586";346;1996;11;98;9,89949493661167;21;".630038";"1991"
"587";346;1998;11;98;9,89949493661167;21;".630038";"1991"
"588";349;2011;12;0;0;1;".2216480000000001";"1991"
"589";349;2008;9;0;0;1;".2216480000000001";"1991"
"590";349;2014;7;0;0;1;".2216480000000001";"1991"
"591";349;1996;11;0;0;1;".2216480000000001";"1991"
"592";349;2004;10;0;0;1;".2216480000000001";"1991"
"593";349;2000;10;0;0;1;".2216480000000001";"1991"
"594";350;2007;9;NA;NA;NA;".1576300998479137";"1998"
"595";350;1993;10;NA;NA;NA;".1576300998479137";"1998"
"596";350;1985;6;NA;NA;NA;".1576300998479137";"1998"
"597";350;1951;9;NA;NA;NA;".1576300998479137";"1998"
"598";350;1989;6;NA;NA;NA;".1576300998479137";"1998"
"599";350;1964;2;NA;NA;NA;".1576300998479137";"1998"
"600";350;2012;5;NA;NA;NA;".1576300998479137";"1998"
"601";350;1956;2;NA;NA;NA;".1576300998479137";"1998"
"602";350;1977;11;NA;NA;NA;".1576300998479137";"1998"
"603";350;2000;4;30,3792207792208;5,51173482482791;5,14285714285714;".1576300998479137";"1998"
"604";350;1996;9;NA;NA;NA;".1576300998479137";"1998"
"605";350;1974;11;NA;NA;NA;".1576300998479137";"1998"
"606";350;2015;1;NA;NA;NA;".1576300998479137";"1998"
"607";350;1946;3;NA;NA;NA;".1576300998479137";"1998"
"608";350;2015;9;NA;NA;NA;".1576300998479137";"1998"
"609";350;1961;10;NA;NA;NA;".1576300998479137";"1998"
"610";350;2012;6;NA;NA;NA;".1576300998479137";"1998"
"611";350;1981;10;NA;NA;NA;".1576300998479137";"1998"
"612";350;1963;11;NA;NA;NA;".1576300998479137";"1998"
"613";350;2004;3;36,9857142857143;6,08158813844824;5,17857142857143;".1576300998479137";"1998"
"614";350;1958;5;NA;NA;NA;".1576300998479137";"1998"
"615";350;2009;10;NA;NA;NA;".1576300998479137";"1998"
"616";350;1989;11;NA;NA;NA;".1576300998479137";"1998"
"617";350;1952;11;NA;NA;NA;".1576300998479137";"1998"
"618";350;1990;4;NA;NA;NA;".1576300998479137";"1998"
"619";352;1996;5;46,6666666666667;6,83130051063973;9,33333333333333;".0938540000000001";"1992"
"620";352;1991;5;46,6666666666667;6,83130051063973;9,33333333333333;".0938540000000001";"1992"
"621";352;2016;5;40,6666666666667;6,37704215656967;9,33333333333333;".0938540000000001";"1992"
"622";352;1985;12;46,6666666666667;6,83130051063973;9,33333333333333;".0938540000000001";"1992"
"623";352;1981;5;13,3666666666667;3,65604522218567;5,83333333333333;".0938540000000001";"1992"
"624";352;2006;5;40,6666666666667;6,37704215656967;9,33333333333333;".0938540000000001";"1992"
"625";352;2001;5;40,6666666666667;6,37704215656967;9,33333333333333;".0938540000000001";"1992"
"626";352;2011;5;40,6666666666667;6,37704215656967;9,33333333333333;".0938540000000001";"1992"
"627";355;2001;6;9,46451612903226;3,07644537234651;7,74193548387097;".4021141144140575";"1992"
"628";355;1991;10;7,53118279569892;2,74430005569707;7,74193548387097;".4021141144140575";"1992"
"629";355;2014;10;14,1311827956989;3,75914655150593;7,74193548387097;".4021141144140575";"1992"
"630";355;2005;6;9,53118279569892;3,08726137469747;7,74193548387097;".4021141144140575";"1992"
"631";355;1994;12;7,93118279569893;2,81623557176933;7,74193548387097;".4021141144140575";"1992"
"632";355;1997;4;8,39784946236559;2,89790432250024;7,74193548387097;".4021141144140575";"1992"
"633";355;2009;7;12,0158646218932;3,46639071973908;3,87096774193548;".4021141144140575";"1992"
"634";355;2013;5;14,1311827956989;3,75914655150593;7,74193548387097;".4021141144140575";"1992"
"635";355;2017;3;15,5483870967742;3,94314431599633;7,5;".4021141144140575";"1992"
"636";359;1998;3;NA;NA;101;".553478";"1989"
"637";359;1994;2;NA;NA;104;".553478";"1989"
"638";359;2005;3;NA;NA;101;".553478";"1989"
"639";359;2001;2;NA;NA;101;".553478";"1989"
"640";359;2009;4;NA;NA;101;".553478";"1989"
"641";359;2009;7;NA;NA;101;".553478";"1989"
"642";359;2010;11;NA;NA;101;".553478";"1989"
"643";360;2016;12;17,0996677740864;4,13517445509695;7,25581395348837;".3068702570167496";"1998"
"644";360;2012;12;0;0;1;".3068702570167496";"1998"
"645";360;1990;5;39,0878048780488;6,25202406249758;9,63414634146342;".3068702570167496";"1998"
"646";360;1992;9;20,1562137049942;4,48956720686908;8,11904761904762;".3068702570167496";"1998"
"647";360;2004;11;15,6701509872242;3,95855415363036;7,47619047619048;".3068702570167496";"1998"
"648";360;2000;11;26,2212543554007;5,12066932689475;8,21428571428571;".3068702570167496";"1998"
"649";360;1996;11;21,7032520325203;4,65867492239159;8,16666666666667;".3068702570167496";"1998"
"650";365;2011;12;NA;NA;NA;".24517";"1997"
"651";365;2007;12;NA;NA;NA;".24517";"1997"
"652";365;2003;12;NA;NA;NA;".24517";"1997"
"653";366;2011;3;5,35606060606061;2,31431644466797;8,41666666666667;".50617";"1994"
"654";366;1992;9;11,9015151515152;3,4498572653829;8,41666666666667;".50617";"1994"
"655";366;1999;3;2,56363636363636;1,60113596038449;9,18181818181818;".50617";"1994"
"656";366;1995;3;3,36363636363636;1,83402190925746;9,18181818181818;".50617";"1994"
"657";366;2015;3;8,99242424242424;2,99873710792131;8,41666666666667;".50617";"1994"
"658";366;2007;3;3,53787878787879;1,88092498199125;8,41666666666667;".50617";"1994"
"659";366;2003;3;5,35606060606061;2,31431644466797;8,41666666666667;".50617";"1994"
"660";367;1995;9;32,5;5,70087712549569;20;".586668";"1996"
"661";367;2010;10;55;7,41619848709566;20;".586668";"1996"
"662";367;2011;9;62;7,87400787401181;20;".586668";"1996"
"663";367;2006;10;48,5;6,96419413859206;20;".586668";"1996"
"664";367;2002;10;42,5;6,51920240520265;20;".586668";"1996"
"665";367;1998;10;38,5;6,20483682299543;20;".586668";"1996"
"666";367;2014;10;72,5;8,5146931829632;20;".586668";"1996"
"667";368;2000;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"668";368;2012;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"669";368;1992;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"670";368;2004;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"671";368;1996;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"672";368;2008;10;66,125;8,1317279836453;1,95833333333333;".3222700000000002";"1996"
"673";369;2014;11;222,017699115044;14,9002583573254;1,99115044247788;".4736719999999999";"1998"
"674";369;2007;9;NA;NA;NA;".4736719999999999";"1998"
"675";369;2002;10;222,017699115044;14,9002583573254;1,99115044247788;".4736719999999999";"1998"
"676";369;2012;10;222,017699115044;14,9002583573254;1,99115044247788;".4736719999999999";"1998"
"677";369;1998;3;222,017699115044;14,9002583573254;1,99115044247788;".4736719999999999";"1998"
"678";369;2006;7;NA;NA;NA;".4736719999999999";"1998"
"679";370;2004;10;0;0;1;".3221839999999999";"2001"
"680";370;2008;9;0;0;1;".3221839999999999";"2001"
"681";370;2005;3;NA;NA;1;".3221839999999999";"2001"
"682";371;2012;5;188,595238095238;13,7329981466262;3,11904761904762;".1271540000000001";"1989"
"683";371;2017;4;204,269230769231;14,2922787115712;7,5;".1271540000000001";"1989"
"684";371;2007;5;188,595238095238;13,7329981466262;3,11904761904762;".1271540000000001";"1989"
"685";372;2016;10;78,054054054054;8,83482054453026;2,02702702702703;".4922740000000002";"1989"
"686";372;2012;10;78,054054054054;8,83482054453026;2,02702702702703;".4922740000000002";"1989"
"687";373;2015;11;0;0;1;".204672";"1995"
"688";373;2016;6;NA;NA;1;".204672";"1995"
"689";373;2010;11;0;0;1;".204672";"1995"
"690";375;1987;3;NA;NA;NA;".1314973099999999";"2001"
"691";375;1999;3;52,2380952380952;7,22759263088998;13,3333333333333;".1314973099999999";"2001"
"692";375;1975;9;NA;NA;NA;".1314973099999999";"2001"
"693";375;1972;1;NA;NA;NA;".1314973099999999";"2001"
"694";375;1958;7;NA;NA;NA;".1314973099999999";"2001"
"695";375;1979;3;NA;NA;NA;".1314973099999999";"2001"
"696";375;1983;3;NA;NA;NA;".1314973099999999";"2001"
"697";375;1962;2;NA;NA;NA;".1314973099999999";"2001"
"698";375;2007;3;64,2380952380952;8,01486713789413;13,3333333333333;".1314973099999999";"2001"
"699";375;2003;3;60,3809523809524;7,77051815395553;13,3333333333333;".1314973099999999";"2001"
"700";375;1954;3;NA;NA;NA;".1314973099999999";"2001"
"701";375;1995;3;NA;NA;NA;".1314973099999999";"2001"
"702";375;2015;4;68,0897435897436;8,25165096145878;15,3846153846154;".1314973099999999";"2001"
"703";375;1991;3;NA;NA;NA;".1314973099999999";"2001"
"704";375;1951;7;NA;NA;NA;".1314973099999999";"2001"
"705";375;1948;7;NA;NA;NA;".1314973099999999";"2001"
"706";375;2011;4;67,8095238095238;8,2346538366542;13,3333333333333;".1314973099999999";"2001"
"707";375;1970;3;NA;NA;NA;".1314973099999999";"2001"
"708";375;1966;3;NA;NA;NA;".1314973099999999";"2001"
"709";380;1960;9;NA;NA;NA;".059993649765273";"1998"
"710";380;1958;6;NA;NA;NA;".059993649765273";"1998"
"711";380;1991;9;NA;NA;NA;".059993649765273";"1998"
"712";380;1985;9;NA;NA;NA;".059993649765273";"1998"
"713";380;1952;9;NA;NA;NA;".059993649765273";"1998"
"714";380;1956;9;NA;NA;NA;".059993649765273";"1998"
"715";380;2002;9;48,5344827586207;6,96666941648739;12,0344827586207;".059993649765273";"1998"
"716";380;1982;9;NA;NA;NA;".059993649765273";"1998"
"717";380;1994;9;NA;NA;NA;".059993649765273";"1998"
"718";380;2010;9;48,7931034482759;6,98520604193433;11,6896551724138;".059993649765273";"1998"
"719";380;1970;9;NA;NA;NA;".059993649765273";"1998"
"720";380;1979;9;NA;NA;NA;".059993649765273";"1998"
"721";380;1998;9;NA;NA;NA;".059993649765273";"1998"
"722";380;1948;9;NA;NA;NA;".059993649765273";"1998"
"723";380;1976;9;NA;NA;NA;".059993649765273";"1998"
"724";380;2014;9;53,820197044335;7,33622498594032;12,0344827586207;".059993649765273";"1998"
"725";380;1968;9;NA;NA;NA;".059993649765273";"1998"
"726";380;1973;9;NA;NA;NA;".059993649765273";"1998"
"727";380;2006;9;NA;NA;NA;".059993649765273";"1998"
"728";380;1964;9;NA;NA;NA;".059993649765273";"1998"
"729";380;1988;9;NA;NA;NA;".059993649765273";"1998"
"730";385;1965;9;NA;NA;NA;".0586";"1998"
"731";385;1949;10;NA;NA;NA;".0586";"1998"
"732";385;1957;10;NA;NA;NA;".0586";"1998"
"733";385;1985;9;NA;NA;NA;".0586";"1998"
"734";385;2013;9;19,9883040935673;4,47082812167582;8,89473684210526;".0586";"1998"
"735";385;1981;9;NA;NA;NA;".0586";"1998"
"736";385;2009;9;NA;NA;NA;".0586";"1998"
"737";385;2005;9;NA;NA;NA;".0586";"1998"
"738";385;1969;9;NA;NA;NA;".0586";"1998"
"739";385;1977;9;NA;NA;NA;".0586";"1998"
"740";385;1993;9;NA;NA;NA;".0586";"1998"
"741";385;1989;9;NA;NA;NA;".0586";"1998"
"742";385;1953;10;NA;NA;NA;".0586";"1998"
"743";385;1997;9;NA;NA;NA;".0586";"1998"
"744";385;2017;9;19,9883040935673;4,47082812167582;8,89473684210526;".0586";"1998"
"745";385;1973;9;NA;NA;NA;".0586";"1998"
"746";385;1961;9;NA;NA;NA;".0586";"1998"
"747";385;2001;9;NA;NA;NA;".0586";"1998"
"748";390;1950;9;NA;NA;NA;".08186";"1996"
"749";390;1968;1;NA;NA;NA;".08186";"1996"
"750";390;2007;11;42,4469696969697;6,51513389708682;11,5833333333333;".08186";"1996"
"751";390;1947;10;NA;NA;NA;".08186";"1996"
"752";390;1979;10;NA;NA;NA;".08186";"1996"
"753";390;1971;9;NA;NA;NA;".08186";"1996"
"754";390;1964;9;NA;NA;NA;".08186";"1996"
"755";390;1984;1;NA;NA;NA;".08186";"1996"
"756";390;1975;1;NA;NA;NA;".08186";"1996"
"757";390;1966;11;NA;NA;NA;".08186";"1996"
"758";390;1953;9;NA;NA;NA;".08186";"1996"
"759";390;2005;2;16,5614035087719;4,06957043295381;7,31578947368421;".08186";"1996"
"760";390;1987;9;NA;NA;NA;".08186";"1996"
"761";390;2011;9;41,5378787878788;6,44498865692398;11,5833333333333;".08186";"1996"
"762";390;1981;12;NA;NA;NA;".08186";"1996"
"763";390;2001;11;16,5614035087719;4,06957043295381;7,31578947368421;".08186";"1996"
"764";390;1977;2;NA;NA;NA;".08186";"1996"
"765";390;2015;6;69,719696969697;8,34983215218707;13,4166666666667;".08186";"1996"
"766";390;1994;9;NA;NA;NA;".08186";"1996"
"767";390;1957;5;NA;NA;NA;".08186";"1996"
"768";390;1988;5;NA;NA;NA;".08186";"1996"
"769";390;1953;4;NA;NA;NA;".08186";"1996"
"770";390;1990;12;NA;NA;NA;".08186";"1996"
"771";390;1998;3;NA;NA;NA;".08186";"1996"
"772";390;1973;12;NA;NA;NA;".08186";"1996"
"773";390;1960;11;NA;NA;NA;".08186";"1996"
"774";395;1999;5;NA;NA;NA;".0797959999999998";"1995"
"775";395;1946;6;1,81349206349206;1,34665959451231;1,46428571428571;".0797959999999998";"1995"
"776";395;2017;10;2,7;1,6431676725155;10,5;".0797959999999998";"1995"
"777";395;1956;6;1,81349206349206;1,34665959451231;1,46428571428571;".0797959999999998";"1995"
"778";395;1953;6;1,81349206349206;1,34665959451231;1,46428571428571;".0797959999999998";"1995"
"779";395;1979;12;NA;NA;NA;".0797959999999998";"1995"
"780";395;1978;6;NA;NA;NA;".0797959999999998";"1995"
"781";395;1959;6;1,81349206349206;1,34665959451231;1,46428571428571;".0797959999999998";"1995"
"782";395;1991;4;NA;NA;NA;".0797959999999998";"1995"
"783";395;2007;5;1,1;1,04880884817015;10,5;".0797959999999998";"1995"
"784";395;1967;6;NA;NA;NA;".0797959999999998";"1995"
"785";395;1995;4;NA;NA;NA;".0797959999999998";"1995"
"786";395;2016;10;2,7;1,6431676725155;10,5;".0797959999999998";"1995"
"787";395;2009;4;1,1;1,04880884817015;10,5;".0797959999999998";"1995"
"788";395;2013;4;2,7;1,6431676725155;10,5;".0797959999999998";"1995"
"789";395;1959;10;NA;NA;NA;".0797959999999998";"1995"
"790";395;1983;4;NA;NA;NA;".0797959999999998";"1995"
"791";395;1949;10;1,81349206349206;1,34665959451231;1,46428571428571;".0797959999999998";"1995"
"792";395;1974;6;NA;NA;NA;".0797959999999998";"1995"
"793";395;1971;6;NA;NA;NA;".0797959999999998";"1995"
"794";395;1963;6;NA;NA;NA;".0797959999999998";"1995"
"795";395;2003;5;0,3;0,547722557505166;10,5;".0797959999999998";"1995"
"796";395;1987;4;NA;NA;NA;".0797959999999998";"1995"
"797";402;2006;1;11,8315789473684;3,43970622980632;3,6;".4174";"1986"
"798";402;2001;1;10,9894736842105;3,31503750871849;3,6;".4174";"1986"
"799";402;2011;2;31,4358974358974;5,60677246157693;5,53846153846154;".4174";"1986"
"800";402;2016;3;29,4358974358974;5,4254859170306;5,53846153846154;".4174";"1986"
"801";402;1995;12;10,1754385964912;3,18989633005388;3,78947368421053;".4174";"1986"
"802";404;1999;11;1,1871921182266;1,08958346088154;3,51724137931034;".808214";"1979"
"803";404;2008;11;0,754985754985755;0,868899162725891;3,7037037037037;".808214";"1979"
"804";404;1994;7;NA;NA;NA;".808214";"1979"
"805";404;2004;3;0,754985754985755;0,868899162725891;3,7037037037037;".808214";"1979"
"806";404;2014;4;1,1871921182266;1,08958346088154;3,51724137931034;".808214";"1979"
"807";411;1993;11;NA;NA;NA;".3467";"1998"
"808";420;2012;3;0;0;1;".786402";"1993"
"809";420;1997;1;0;0;1;".786402";"1993"
"810";420;2007;1;0;0;1;".786402";"1993"
"811";420;2017;4;0;0;1;".786402";"1993"
"812";433;2012;7;73,1147086031452;8,55071392359405;3,19148936170213;".6938839999999999";"1988"
"813";433;2007;6;NA;NA;NA;".6938839999999999";"1988"
"814";434;1999;3;0,954710144927536;0,977092700273386;3,45833333333333;".787216";"1992"
"815";434;2011;4;0,954710144927536;0,977092700273386;3,45833333333333;".787216";"1992"
"816";434;1991;2;3,86666666666667;1,96638416050035;10,6666666666667;".787216";"1992"
"817";434;1995;3;1,76470588235294;1,32842232831014;4,66666666666667;".787216";"1992"
"818";436;1993;2;28,5625;5,34438958160799;5,1875;".651762";"1988"
"819";436;2011;1;60,4625;7,77576362809467;7,0625;".651762";"1988"
"820";436;2004;12;60,4625;7,77576362809467;7,0625;".651762";"1988"
"821";436;2016;2;140,683823529412;11,8610211840892;10,0588235294118;".651762";"1988"
"822";436;1999;10;28,5625;5,34438958160799;5,1875;".651762";"1988"
"823";437;2016;12;0,450023912003826;0,67083821596852;1,24390243902439;".8204240000000002";"1998"
"824";437;2011;12;0,470708184072747;0,686081761944411;1,24607329842932;".8204240000000002";"1998"
"825";437;2011;2;0,151515151515152;0,389249472080762;1,16666666666667;".8204240000000002";"1998"
"826";438;2013;9;0;0;1;".738942";"1990"
"827";439;2015;11;5,60821256038647;2,36816649760663;2,76086956521739;".737738";"1983"
"828";439;2012;12;5,60821256038647;2,36816649760663;2,76086956521739;".737738";"1983"
"829";450;2017;10;0;0;1;".908388";"1992"
"830";450;2005;10;0;0;1;".908388";"1992"
"831";450;2011;10;0;0;1;".908388";"1992"
"832";451;2007;8;NA;NA;NA;".8190900000000002";"1993"
